# FLEXIBILITY PARAMETER SCAN
# FBA model ../../../ModelFiles/ecFBA/reducedEcYeast_modified_withDamage.mat
# parsimonious solution false
# Boolean model ../../../ModelFiles/Boolean/rules.txt, ../../../ModelFiles/Boolean/species.txt
# TF layer ../../../ModelFiles/Boolean/TFtargets.txt
# basal damage formation f0 = 0.0001
# basal damage repair r0 = 0.0005
objective	flexibility 1	flexibility 2	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
NADHProduction (MIN) + growth (MAX)	0.4	0.1	0.0	2	78.49999999999982	99.9999999999986	2.0	0.007245723473044717	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.4	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0050982427811501795	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.4	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0049008329192481255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.4	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0052568390523928706	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.4	0.1	0.0	2	79.59999999999975	99.9999999999986	2.0	0.007199312365670469	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.4	0.1	0.02	1	NaN	99.9999999999986	1.0	0.0062308412519417825	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.4	0.1	0.02	11	9.63999999999988	99.59999999999862	11.0	0.25426531457691526	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
NADHProduction (MIN) + glucoseUptake (MIN)	0.4	0.1	0.02	0	0.0	99.9999999999986	0.0	0.005056991976567683	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.4	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004756138103784202	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.4	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00523785869717724	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.4	0.1	0.02	2	80.4999999999997	99.9999999999986	2.0	0.007233198060998373	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.4	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006106815542252717	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.4	0.1	0.04	10	10.633333333333205	98.39999999999868	10.0	0.23749169682521246	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
NADHProduction (MIN) + glucoseUptake (MIN)	0.4	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004997757596179734	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.4	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004970970315025498	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.4	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0052699126402151585	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.4	0.1	0.04	1	NaN	99.9999999999986	1.0	0.005574307110889761	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.45	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006039016967422673	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.45	0.1	0.0	2	74.60000000000004	99.9999999999986	2.0	0.007329095802851362	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.45	0.1	0.0	0	0.0	99.9999999999986	0.0	0.005080085221255646	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.45	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0049008329192481255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.45	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0052568390523928706	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.45	0.1	0.0	2	78.59999999999981	99.9999999999986	2.0	0.007162300350325682	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.45	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006226828015441582	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.45	0.1	0.02	9	12.074999999999848	99.9999999999986	9.0	0.14996539004933782	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.45	0.1	0.02	0	0.0	99.9999999999986	0.0	0.005033537812190368	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.45	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004782400773002966	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.45	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00523785869717724	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.45	0.1	0.02	2	79.39999999999976	99.9999999999986	2.0	0.007194389297911847	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.45	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006105449095855439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.45	0.1	0.04	10	10.044444444444348	92.899999999999	10.0	0.23320898066234808	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
NADHProduction (MIN) + glucoseUptake (MIN)	0.45	0.1	0.04	0	0.0	99.9999999999986	0.0	0.005045786347346439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.45	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004970578167457146	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.45	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0052699126402151585	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.45	0.1	0.04	2	79.89999999999974	99.9999999999986	2.0	0.007210145385147411	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006042105219027664	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.1	0.0	2	74.80000000000003	99.9999999999986	2.0	0.007246656902344091	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.1	0.0	0	0.0	99.9999999999986	0.0	0.005065731368760814	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0049008329192481255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0052568390523928706	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.1	0.0	2	77.59999999999987	99.9999999999986	2.0	0.007126691648363671	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006220998910571575	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.1	0.02	10	10.54444444444432	99.9999999999986	10.0	0.19538636736410211	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.1	0.02	0	0.0	99.9999999999986	0.0	0.005055229499232722	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004825562432102186	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00523785869717724	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.1	0.02	2	78.39999999999982	99.9999999999986	2.0	0.007157380566176203	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006105449095855439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.1	0.04	10	8.533333333333324	80.5999999999997	10.0	0.2639088183955385	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.1	0.04	0	0.0	99.9999999999986	0.0	0.005060119126592874	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004968250913183104	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0052699126402151585	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.1	0.04	2	78.99999999999979	99.9999999999986	2.0	0.007176275112575602	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.05	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006119898078121709	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.05	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005811962145383915	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.05	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006523698603103222	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.05	0.15	0.0	0	0.0	99.9999999999986	0.0	0.0049632832087687165	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.05	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006605052066833085	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.05	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005678247515869318	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.05	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006199168052162959	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.05	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006350401525211224	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.05	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006469209432852326	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.05	0.15	0.02	0	0.0	99.9999999999986	0.0	0.0048949330464500606	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.05	0.15	0.02	1	NaN	99.9999999999986	1.0	0.00659459503227927	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.05	0.15	0.02	1	NaN	99.9999999999986	1.0	0.005686473541402735	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.05	0.15	0.04	1	NaN	99.9999999999986	1.0	0.0061191791150099735	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.05	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006263509245961258	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.05	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006519516272507811	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.05	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006305714049478556	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.05	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006599278650197468	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.05	0.15	0.04	1	NaN	99.9999999999986	1.0	0.0056933308251996394	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.1	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006119898078121709	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.1	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005783047081122183	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.1	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005126769532709561	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.1	0.15	0.0	0	0.0	99.9999999999986	0.0	0.0049632832087687165	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.1	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006825976729899647	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.1	0.15	0.0	1	NaN	99.9999999999986	1.0	0.00565769540336291	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.1	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006204288500977049	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.1	0.15	0.02	2	77.29999999999988	99.9999999999986	2.0	0.008563912553072765	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.1	0.15	0.02	0	0.0	99.9999999999986	0.0	0.005057249015485342	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.1	0.15	0.02	0	0.0	99.9999999999986	0.0	0.0048747423958858446	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.1	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006807222619754035	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.1	0.15	0.02	1	NaN	99.9999999999986	1.0	0.005667284087385735	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.1	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006132687610149048	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.1	0.15	0.04	2	77.19999999999989	99.9999999999986	2.0	0.009569907709069379	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.1	0.15	0.04	0	0.0	99.9999999999986	0.0	0.005066951514191959	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.1	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004870112101008142	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.1	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006802200120527332	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.1	0.15	0.04	1	NaN	99.9999999999986	1.0	0.005675506165374538	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.15	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006025163171273998	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.15	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005796055186230976	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.15	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005047724730251938	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.15	0.15	0.0	0	0.0	99.9999999999986	0.0	0.0049632832087687165	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.15	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005265606629054751	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.15	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005637161779436852	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.15	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006253164429561445	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.15	0.15	0.02	2	75.69999999999997	99.9999999999986	2.0	0.009795319272062385	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.15	0.15	0.02	0	0.0	99.9999999999986	0.0	0.005062312325222173	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.15	0.15	0.02	0	0.0	99.9999999999986	0.0	0.0048747423958858446	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.15	0.15	0.02	0	0.0	99.9999999999986	0.0	0.005259663531513545	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.15	0.15	0.02	1	NaN	99.9999999999986	1.0	0.005648110745741953	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.15	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006126006429584674	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.15	0.15	0.04	2	75.2	99.9999999999986	2.0	0.011257087742642138	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.15	0.15	0.04	0	0.0	99.9999999999986	0.0	0.005067016155292953	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.15	0.15	0.04	0	0.0	99.9999999999986	0.0	0.0048177844116436466	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.15	0.15	0.04	0	0.0	99.9999999999986	0.0	0.005268517149734164	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.15	0.15	0.04	1	NaN	99.9999999999986	1.0	0.00565769540336291	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.2	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006037299029059616	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.2	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005749389179815232	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.2	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005072420748655967	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.2	0.15	0.0	0	0.0	99.9999999999986	0.0	0.0049633913459905974	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.2	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005265606629054751	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.2	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005618013729907484	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.2	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006239078952732439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.2	0.15	0.02	2	72.90000000000013	99.9999999999986	2.0	0.010260610536319591	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.2	0.15	0.02	0	0.0	99.9999999999986	0.0	0.005062424803382572	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.2	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004835119890206971	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.2	0.15	0.02	0	0.0	99.9999999999986	0.0	0.005259663531513545	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.2	0.15	0.02	1	NaN	99.9999999999986	1.0	0.005630321343826318	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.2	0.15	0.04	1	NaN	99.9999999999986	1.0	0.0061314697561355895	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.2	0.15	0.04	3	43.499999999999666	99.9999999999986	3.0	0.013605609447645146	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.2	0.15	0.04	0	0.0	99.9999999999986	0.0	0.005067414378669405	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.2	0.15	0.04	0	0.0	99.9999999999986	0.0	0.0048177844116436466	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.2	0.15	0.04	0	0.0	99.9999999999986	0.0	0.005268517149734164	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.2	0.15	0.04	1	NaN	99.9999999999986	1.0	0.005642635605651379	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.25	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006025163171273998	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.25	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005684567697011085	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.25	0.15	0.0	0	0.0	99.9999999999986	0.0	0.00507885580555813	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.25	0.15	0.0	0	0.0	99.9999999999986	0.0	0.0049632832087687165	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.25	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005265606629054751	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.25	0.15	0.0	1	NaN	99.9999999999986	1.0	0.005600247794511048	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.25	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006239078952732439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.25	0.15	0.02	3	42.099999999999746	99.9999999999986	3.0	0.015639261223792843	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.25	0.15	0.02	0	0.0	99.9999999999986	0.0	0.005062664650498682	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.25	0.15	0.02	0	0.0	99.9999999999986	0.0	0.0048417413098000356	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.25	0.15	0.02	0	0.0	99.9999999999986	0.0	0.005259663531513545	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.25	0.15	0.02	1	NaN	99.9999999999986	1.0	0.005615279607033148	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.25	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006131909028742142	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.25	0.15	0.04	8	14.01428571428553	99.9999999999986	8.0	0.11787296799252735	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.25	0.15	0.04	0	0.0	99.9999999999986	0.0	0.005067014555044868	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.25	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004870112101008142	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.25	0.15	0.04	0	0.0	99.9999999999986	0.0	0.005268517149734164	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.25	0.15	0.04	1	NaN	99.9999999999986	1.0	0.005624850472679792	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.3	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006025163171273998	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.3	0.15	0.0	2	78.19999999999983	99.9999999999986	2.0	0.0074305040228771334	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.3	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005078844791468495	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.3	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004928376599701783	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.3	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005265606629054751	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.3	0.15	0.0	1	NaN	99.9999999999986	1.0	0.0055838607644739515	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.3	0.15	0.02	1	NaN	99.9999999999986	1.0	0.006233778590964398	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.3	0.15	0.02	4	30.03333333333305	99.9999999999986	4.0	0.022463914433584937	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.3	0.15	0.02	0	0.0	99.9999999999986	0.0	0.0049991556364971336	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.3	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004834452204313949	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.3	0.15	0.02	0	0.0	99.9999999999986	0.0	0.005259663531513545	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.3	0.15	0.02	1	NaN	99.9999999999986	1.0	0.00559888175798627	0.0	0.0	NaN	0.0	0.0	NaN	alive
